tx_id,tx_size,tx_fee
83552,643,71412
83553,1805,92927
83554,432,77213
83555,1829,55996
83556,1509,91491
83557,802,78018
83558,1362,60809
83559,1140,34197
83560,803,25442
83561,1019,25834
83562,619,4867
83563,1568,67123
83564,340,93313
83565,1168,8232
83566,1191,76496
83567,1937,84863
83568,1560,6654
83569,1559,4847
83570,458,39986
83571,991,6981
83572,1807,40092
83573,1188,33703
83574,1562,36829
83575,1727,7970
83576,856,8296
83577,1700,7561
83578,587,92835
83579,1520,34024
83580,936,75271
83581,1072,55923
83582,1120,9836
83583,498,62192
83584,1270,73496
83585,1172,80760
83586,1579,79685
83587,1739,59916
83588,1836,16377
83589,782,12313
83590,1036,82648
83591,1516,85587
83592,1685,91370
83593,1929,33637
83594,1530,92263
83595,1889,4176
83596,1493,97171
83597,1599,21877
83598,1400,26792
83599,673,83212
83600,691,14386
83601,1050,11423
83602,200,26260
83603,767,6725
83604,587,24820
83605,1117,75816
83606,457,78978
83607,1200,87914
83608,771,84268
83609,1926,29727
83610,328,73648
83611,1800,50301
83612,1940,94754
83613,1943,73464
83614,818,49751
83615,441,64612
83616,278,64936
83617,938,82049
83618,299,8081
83619,761,81132
83620,724,57564
83621,1919,82087
83622,1036,84578
83623,1317,82878
83624,793,98766
83625,700,39718
83626,1242,75316
83627,956,50134
83628,471,28773
83629,843,62192
83630,1150,43260
83631,558,34910
83632,1099,76539
83633,1495,56122
83634,1934,62614
83635,913,56886
83636,1072,44623
83637,1810,74896
83638,1150,91158
83639,1456,28718
83640,602,62973
83641,840,39641
83642,1818,20268
83643,501,40466
83644,1585,47562
83645,574,13456
83646,1939,31115
83647,1582,15656
83648,1943,75791
83649,803,56015
83650,961,56843
83651,270,74401
83652,613,79346
83653,1912,46897
83654,1079,55222
83655,583,75696
83656,1120,20831
83657,1803,78602
83658,382,47951
83659,943,13522
83660,1180,98875
83661,1957,20176
83662,965,87601
83663,651,53525
83664,842,43552
83665,691,55780
83666,710,64306
83667,891,39456
83668,476,30662
83669,268,7266
83670,549,13145
83671,1953,38794
83672,845,42374
83673,286,70733
83674,1043,79665
83675,1508,76585
83676,1085,22451
83677,1014,28335
83678,632,7437
83679,282,58378
83680,1923,62036
83681,1974,95552
83682,1632,69302
83683,1927,81347
83684,645,65629
83685,1771,32316
83686,1745,40975
83687,988,68677
83688,270,94873
83689,214,46411
83690,1759,17704
83691,1526,85142
83692,449,15966
83693,792,34572
83694,1341,15816
83695,255,56985
83696,1137,22094
83697,1790,24088
83698,1322,84117
83699,1075,57417
83700,1983,6784
83701,1101,38176
83702,1681,30791
83703,705,38064
83704,1309,77614
83705,1481,1799
83706,672,84224
83707,1811,70333
83708,522,91029
83709,1727,49006
83710,1677,96054
83711,314,17005
83712,350,81731
83713,1344,12455
83714,1669,57951
83715,1831,6654
83716,1517,60674
83717,266,13992
83718,1587,24095
83719,996,4174
83720,1027,18956
83721,805,36522
83722,633,58160
83723,1124,20225
83724,592,72932
83725,1890,3517
83726,1085,26504
83727,865,30153
83728,686,67180
83729,1305,51123
83730,622,95627
83731,455,77647
83732,1851,47624
83733,1068,56005
83734,1165,30587
83735,907,34634
83736,788,35851
83737,1751,99746
83738,409,75688
83739,503,64344
83740,1903,86334
83741,1984,11817
83742,1902,15964
83743,965,8718
83744,1129,33580
83745,819,70912
83746,1531,52345
83747,1185,68697
83748,1537,21645
83749,324,81841
83750,507,48222
83751,1590,29247
83752,1547,79243
83753,417,20164
83754,347,3270
83755,938,2967
83756,1864,74106
83757,867,45236
83758,291,92403
83759,845,87135
83760,687,63353
83761,500,72186
83762,1881,77950
83763,378,19606
83764,975,36240
83765,1223,94962
83766,1076,3164
83767,1993,47536
83768,1437,18311
83769,1009,12390
83770,923,6631
83771,633,73109
83772,1792,12823
83773,353,85195
83774,1770,28189
83775,928,26887
83776,1886,13496
83777,844,84979
83778,1905,38809
83779,1652,24945
83780,1533,32484
83781,230,93395
83782,986,15333
83783,280,38931
83784,1285,86619
83785,1447,35479
83786,910,82632
83787,725,84637
83788,1485,94418
83789,343,24024
83790,480,84379
83791,356,11028
83792,899,12635
83793,1103,17380
83794,1292,38725
83795,1357,61534
83796,1418,44862
83797,1982,4227
83798,1380,95300
83799,800,33536
83800,703,48314
83801,880,16859
83802,1373,99324
83803,790,4661
83804,1760,52773
83805,210,42826
83806,940,36914
83807,1815,74133
83808,430,39347
83809,1391,3867
83810,683,69201
83811,253,43232
83812,1900,1795
83813,1594,22429
83814,722,17421
83815,1296,4213
83816,972,59183
83817,644,87817
83818,937,74494
83819,544,38026
83820,1534,60548
83821,1055,80542
83822,1909,79801
83823,1350,98046
83824,1927,93941
83825,1492,57987
83826,843,94581
83827,1068,62676
83828,348,6372
83829,365,68725
83830,1158,73978
83831,1358,32435
83832,347,61013
83833,1373,13215
83834,626,43049
83835,1519,24888
83836,1967,43147
83837,1126,68320
83838,354,52585
83839,1466,32956
83840,1927,8339
83841,369,12229
83842,344,52780
83843,569,6290
83844,412,8812
83845,1359,15991
83846,1349,28242
83847,346,91325
83848,529,13575
83849,1961,60016
83850,1526,97349
83851,1985,77200
83852,918,39088
83853,1846,74065
83854,1484,77602
83855,1279,24139
83856,589,2426
83857,450,38883
83858,1100,36821
83859,587,19332
83860,1146,57384
83861,1249,19640
83862,1885,56789
83863,1465,38030
83864,902,86390
83865,1999,57845
83866,333,10866
83867,1024,70797
83868,241,3009
83869,597,94586
83870,638,62643
83871,1327,27547
83872,1334,65930
83873,1654,35442
83874,291,7157
83875,246,54798
83876,318,47960
83877,897,33739
83878,718,78750
83879,1720,51842
83880,1627,56964
83881,788,22921
83882,1126,18975
83883,1427,39813
83884,1146,30689
83885,916,5007
83886,445,37450
83887,757,33309
83888,673,68941
83889,1534,26520
83890,1034,21968
83891,1683,8057
83892,1031,94952
83893,1246,47301
83894,727,62922
83895,1676,19459
83896,1832,57850
83897,385,35317
83898,426,86819
83899,1902,28557
83900,450,69628
83901,1367,47309
83902,762,83548
83903,240,51081
83904,1807,54571
83905,669,14005
83906,502,61478
83907,1653,96036
83908,1832,20580
83909,1766,94896
83910,1085,61766
83911,1338,46179
83912,1974,87362
83913,1389,50465
83914,241,96949
83915,576,7509
83916,554,58528
83917,772,45281
83918,555,33446
83919,1567,44388
83920,1715,74497
83921,1949,27782
83922,1511,56781
83923,1407,90950
83924,707,66122
83925,657,16593
83926,583,55205
83927,332,16994
83928,1264,22382
83929,1915,65951
83930,663,40564
83931,654,63300
83932,1027,97606
83933,823,26379
83934,1068,57462
83935,1716,3874
83936,425,33082
83937,601,26876
83938,1435,72827
83939,400,80582
83940,1585,69051
83941,897,51841
83942,591,92194
83943,1407,28481
83944,775,29795
83945,1105,75055
83946,1743,37696
83947,1152,73109
83948,1486,38191
83949,1364,3809
83950,1342,28954
83951,496,49745
83952,1358,66862
83953,1063,16387
83954,1294,81676
83955,1905,13040
83956,1795,60931
83957,1763,62867
83958,730,43935
83959,1749,77584
83960,1061,21461
83961,1320,24550
83962,1331,18869
83963,329,78180
83964,570,18161
83965,833,30892
83966,1104,29150
83967,619,16376
83968,1738,62266
83969,1101,10776
83970,1114,31672
83971,1567,89414
83972,1914,41862
83973,1277,71295
83974,1909,15854
83975,599,96268
83976,822,44919
83977,640,11438
83978,1810,97115
83979,548,61079
83980,897,32436
83981,1328,43505
83982,1181,34028
83983,1657,28046
83984,1896,98305
83985,487,64951
83986,576,49842
83987,232,95376
83988,347,26658
83989,412,94436
83990,914,1146
83991,1504,84322
83992,994,53423
83993,493,72754
83994,455,92039
83995,1232,95875
83996,711,11740
83997,941,7549
83998,1662,54675
83999,578,43261
84000,1505,82828
84001,402,28272
84002,1137,55095
84003,1141,50144
84004,871,25848
84005,1938,45358
84006,1478,43727
84007,1390,87706
84008,1297,83504
84009,409,36564
84010,1706,37844
84011,776,93309
84012,1029,53234
84013,394,90428
84014,1250,16424
84015,1413,83804
84016,1485,78697
84017,1289,80977
84018,1977,84358
84019,1482,41585
84020,1244,28264
84021,1667,57523
84022,396,35621
84023,1508,18077
84024,720,49863
84025,875,4135
84026,1153,38141
84027,1156,34362
84028,1959,89725
84029,539,37465
84030,522,11512
84031,1267,89330
84032,673,2439
84033,1856,19904
84034,223,77078
84035,1907,84714
84036,535,55417
84037,1835,77921
84038,1910,55842
84039,1200,15010
84040,1185,5733
84041,1654,52003
84042,1797,67592
84043,783,31437
84044,1878,63210
84045,1311,73191
84046,205,60207
84047,1710,3701
84048,1932,69807
84049,548,77144
84050,1753,44454
84051,1351,80968
84052,1760,56472
84053,1475,40579
84054,566,60147
84055,1905,55566
84056,592,90274
84057,1630,86906
84058,299,92981
84059,842,93280
84060,1173,67307
84061,1583,26034
84062,1081,21243
84063,1222,17345
84064,1907,29635
84065,516,89244
84066,1935,70836
84067,1056,71619
84068,1367,13516
84069,1860,44110
84070,1168,26683
84071,579,98414
84072,1794,19156
84073,714,81832
84074,1051,91701
84075,1694,6306
84076,400,9873
84077,989,31843
84078,319,16097
84079,1505,30427
84080,1727,36277
84081,695,97520
84082,1997,54063
84083,1904,12681
84084,1192,67059
84085,379,34009
84086,1556,89580
84087,1917,59283
84088,487,9787
84089,1930,17595
84090,592,18536
84091,284,69702
84092,1271,62730
84093,504,90943
84094,1244,55207
84095,947,37390
84096,1014,73420
84097,1996,77634
84098,265,83146
84099,393,56962
84100,972,72968
84101,598,71739
84102,606,76521
84103,1400,31007
84104,1904,16421
84105,1369,12502
84106,389,91757
84107,601,20389
84108,791,82570
84109,219,16085
84110,731,44065
84111,279,81265
84112,1226,43308
84113,1168,4162
84114,217,21065
84115,962,48112
84116,403,50233
84117,1156,61406
84118,1782,45787
84119,322,76102
84120,1488,12069
84121,499,90543
84122,1988,39345
84123,1560,72926
84124,1954,42506
84125,728,70137
84126,1505,9762
84127,628,52897
84128,526,49724
84129,1287,62168
84130,1760,21373
84131,774,76934
84132,1090,68654
84133,505,97729
84134,475,59411
84135,840,86649
84136,1916,74097
84137,723,33969
84138,1358,47852
84139,791,82121
84140,346,55077
84141,1947,45572
84142,380,35609
84143,1007,56081
84144,412,12483
84145,1634,77995
84146,1123,98066
84147,1330,94395
84148,261,40378
84149,932,44786
84150,1287,2116
84151,1407,88536
84152,1330,20281
84153,1754,70013
84154,479,63787
84155,667,98558
84156,1010,40687
84157,746,5934
84158,1052,69956
84159,1092,43711
84160,1982,14561
84161,1777,40986
84162,442,54687
84163,429,43848
84164,685,50403
84165,1458,73839
84166,1707,67223
84167,1864,83383
84168,492,66258
84169,1460,97671
84170,1392,8412
84171,1178,93890
84172,854,12901
84173,1175,7036
84174,1010,17021
84175,397,76382
84176,1519,65705
84177,1405,28063
84178,459,20515
84179,1078,77981
84180,940,99128
84181,246,87088
84182,661,76959
84183,840,89672
84184,496,19462
84185,1665,18145
84186,460,17060
84187,612,39972
84188,1558,23249
84189,1749,41655
84190,1349,27691
84191,554,11769
84192,815,66581
84193,447,46323
84194,1687,6464
84195,1714,56175
84196,1828,66305
84197,1624,64664
84198,1310,88896
84199,1161,89884
84200,1457,33023
84201,1080,92982
84202,242,42348
84203,1402,19144
84204,952,11899
84205,530,62338
84206,1422,67848
84207,1368,71455
84208,1077,67860
84209,699,61746
84210,1532,32221
84211,298,71999
84212,1505,92338
84213,686,22335
84214,867,49774
84215,326,95141
84216,1944,38359
84217,1408,31593
84218,491,30525
84219,704,63491
84220,486,8758
84221,1731,8312
84222,1567,66916
84223,1092,74099
84224,1946,92716
84225,1222,81749
84226,245,6030
84227,758,55255
84228,1651,13311
84229,369,62895
84230,1800,54279
84231,1871,14749
84232,540,31913
84233,1648,35085
84234,688,23667
84235,1291,23557
84236,948,54204
84237,419,53655
84238,1693,12339
84239,405,16761
84240,296,27066
84241,1913,47265
84242,1423,5181
84243,618,17956
84244,1058,64698
84245,1204,21969
84246,226,30911
84247,568,74725
84248,1023,78371
84249,1497,13655
84250,1678,87354
84251,673,68058
84252,725,82199
84253,556,37536
84254,1800,5339
84255,1269,36272
84256,328,20788
84257,473,72946
84258,528,44052
84259,1027,72584
84260,1810,21479
84261,1275,89851
84262,1754,44017
84263,855,71462
84264,1649,11232
84265,1004,5262
84266,1191,47820
84267,470,48722
84268,1184,93255
84269,687,89489
84270,1815,41175
84271,1756,27885
84272,273,11894
84273,1360,2606
84274,624,82400
84275,893,2057
84276,795,63435
84277,800,63736
84278,1656,46841
84279,684,43447
84280,685,97359
84281,718,62547
84282,1185,78402
84283,1443,55857
84284,1883,85949
84285,402,44694
84286,598,70905
84287,319,54672
84288,424,45165
84289,382,56797
84290,703,84978
84291,983,58577
84292,1308,95027
84293,572,28615
84294,1829,61831
84295,1317,52091
84296,1913,1533
84297,535,24657
84298,292,4387
84299,519,95648
84300,1104,61232
84301,213,19798
84302,1250,49314
84303,1253,63759
84304,636,73482
84305,892,3744
84306,1125,7417
84307,1602,11173
84308,1457,7270
84309,1203,6378
84310,475,41303
84311,560,66269
84312,1588,9471
84313,1002,56263
84314,1856,66698
84315,1673,17182
84316,1732,43032
84317,1178,27657
84318,1658,15202
84319,1811,38081
84320,580,63419
84321,408,70626
84322,1819,32644
84323,1896,72206
84324,1346,26256
84325,791,51948
84326,658,89971
84327,1177,41663
84328,428,37182
84329,1505,42989
84330,1098,89004
84331,995,93299
84332,1061,58494
84333,953,37556
84334,745,64742
84335,306,67009
84336,1103,46959
84337,827,30542
84338,306,24362
84339,1021,79640
84340,1062,74293
84341,790,36201
84342,1685,89420
84343,550,48080
84344,461,32022
84345,1221,2286
84346,1650,12651
84347,1723,82145
84348,1868,9802
84349,426,61039
84350,942,17549
84351,1379,64481
84352,1802,41513
84353,1697,65677
84354,1523,85811
84355,1966,22082
84356,218,40041
84357,327,83074
84358,1330,46836
84359,1308,90959
84360,1466,18848
84361,1257,27886
84362,1740,49712
84363,1024,8114
84364,1572,58407
84365,1897,91638
84366,677,91190
84367,1122,15824
84368,1640,47665
84369,1207,27180
84370,1252,80346
84371,419,68893
84372,1066,58338
84373,511,67961
84374,238,48021
84375,1273,89336
84376,243,9299
84377,784,72596
84378,763,13887
84379,277,45625
84380,1268,83282
84381,1818,72238
84382,923,98591
84383,441,7749
84384,921,29269
84385,1989,68758
84386,1276,58474
84387,1338,92493
84388,465,57562
84389,632,61996
84390,430,86800
84391,1672,48718
84392,1654,24476
84393,576,12993
84394,777,51620
84395,1171,80004
84396,1124,89557
84397,1249,18671
84398,1179,95254
84399,703,52955
84400,370,25801
84401,1307,28983
84402,1716,26653
84403,493,26079
84404,849,14048
84405,672,87491
84406,867,35431
84407,1480,69909
84408,1911,23420
84409,879,75035
84410,1785,60601
84411,1609,88092
84412,1798,91654
84413,1061,59131
84414,276,73735
84415,1274,17159
84416,910,56717
84417,1805,28007
84418,1720,27567
84419,693,22318
84420,447,62232
84421,1858,63185
84422,1743,64744
84423,807,38767
84424,1536,45390
84425,450,36857
84426,1905,41583
84427,577,45729
84428,1434,82737
84429,1465,39527
84430,807,92042
84431,1142,21432
84432,997,88170
84433,1259,50630
84434,1615,79127
84435,635,64646
84436,402,16893
84437,314,37467
84438,966,44734
84439,1484,60554
84440,450,37598
84441,1930,43711
84442,498,36078
84443,1771,95916
84444,1740,86731
84445,1693,75354
84446,1080,47975
84447,1046,77167
84448,1455,31210
84449,300,42696
84450,911,40230
84451,674,59559
84452,1393,98959
84453,1979,3570
84454,549,3931
84455,348,5114
84456,925,16869
84457,1847,26327
84458,626,75881
84459,1946,77795
84460,1031,17997
84461,1383,80930
84462,237,77547
84463,1142,12841
84464,612,59377
84465,1039,38136
84466,1900,31734
84467,1682,79970
84468,1603,80549
84469,289,5539
84470,344,64898
84471,565,55023
84472,1600,68440
84473,1333,19895
84474,792,68690
84475,1713,26307
84476,926,26336
84477,1688,73938
84478,1689,17413
84479,1537,19432
84480,885,2721
84481,1955,47837
84482,1687,37861
84483,602,38727
84484,1987,37947
84485,1956,28977
84486,1158,93442
84487,1336,12843
84488,1089,62244
84489,1213,98497
84490,1472,69417
84491,475,3308
84492,716,90702
84493,1821,91197
84494,1058,67942
84495,787,53281
84496,754,6848
84497,1425,38781
84498,1124,21457
84499,1913,29562
84500,963,39699
84501,1922,83010
84502,878,10018
84503,606,28183
84504,606,42832
84505,506,5060
84506,519,30597
84507,224,66246
84508,254,69906
84509,1332,71066
84510,1040,62843
84511,1348,86983
84512,1478,64944
84513,875,27212
84514,777,23014
84515,1790,45538
84516,964,7285
84517,605,55662
84518,654,70699
84519,1533,26612
84520,354,93190
84521,1045,80586
84522,1680,9631
84523,1754,57769
84524,1966,29029
84525,312,82090
84526,717,83907
84527,1779,95999
84528,1789,91758
84529,1938,7167
84530,1001,46929
84531,1478,54043
84532,1652,88045
84533,936,84800
84534,999,30283
84535,1984,54388
84536,1854,88741
84537,1564,5663
84538,1925,41226
84539,441,21940
84540,1620,38402
84541,1756,66512
84542,1667,31822
84543,620,87921
84544,1138,15249
84545,1303,53781
84546,1025,48540
84547,1471,35609
84548,572,88071
84549,447,20467
84550,447,73939
84551,820,54918
84552,1829,63054
84553,1768,76314
84554,260,3113
84555,584,28831
84556,1534,63833
84557,1169,22049
84558,1278,59883
84559,353,32092
84560,566,94360
84561,1771,58345
84562,1366,55545
84563,306,69818
84564,1742,20243
84565,1335,32081
84566,1454,73301
84567,1785,93646
84568,516,54816
84569,1549,82311
84570,1656,35509
84571,878,42325
84572,414,37866
84573,288,26530
84574,1299,35225
84575,1095,97686
84576,1296,89699
84577,837,62148
84578,1874,73513
84579,1337,61950
84580,1886,4131
84581,1551,42376
84582,869,42788
84583,1750,12446
84584,394,88867
84585,455,65624
84586,1142,55556
84587,1169,45035
84588,523,4118
84589,284,30027
84590,1482,89365
84591,474,47148
84592,486,29754
84593,1032,17625
84594,1931,16895
84595,1753,60911
84596,202,21347
84597,1589,71438
84598,788,99036
84599,424,78781
84600,261,53583
84601,1902,60074
84602,1180,82323
84603,1597,64804
84604,479,23514
84605,1609,8143
84606,342,47219
84607,1137,32817
84608,1075,80928
84609,854,47444
84610,818,73853
84611,473,65890
84612,720,13869
84613,1844,80089
84614,574,20801
84615,457,3569
84616,565,82055
84617,440,22986
84618,549,6781
84619,1707,55303
84620,1930,40168
84621,381,95045
84622,843,44065
84623,1538,15184
84624,221,49322
84625,1551,90436
84626,1845,68134
84627,696,75588
84628,1667,20397
84629,929,36674
84630,1458,51159
84631,1834,58011
84632,1791,37473
84633,821,52180
84634,945,78015
84635,986,89889
84636,853,14995
84637,1220,75598
84638,1190,88606
84639,736,34930
84640,458,88461
84641,799,55823
84642,289,94560
84643,1674,87755
84644,1411,91655
84645,811,15847
84646,1322,94129
84647,1579,79757
84648,1674,31464
84649,1667,66643
84650,313,60730
84651,721,86993
84652,268,1786
84653,801,60707
84654,1002,66187
84655,866,20015
84656,1589,76553
84657,655,26377
84658,1451,38565
84659,1582,12632
84660,373,67571
84661,1590,6242
84662,875,17305
84663,416,97405
84664,1390,99148
84665,1420,78041
84666,802,87744
84667,1783,72823
84668,1963,32564
84669,307,36894
84670,1335,84996
84671,680,48626
84672,1349,35331
84673,1711,54733
84674,1915,37366
84675,925,17431
84676,1445,12269
84677,501,86313
84678,1876,13956
84679,1028,68035
84680,734,21837
84681,914,45273
84682,402,55158
84683,948,21397
84684,955,54955
84685,1130,83936
84686,560,48904
84687,1013,68450
84688,1646,40552
84689,833,13367
84690,514,97885
84691,1563,82697
84692,996,68557
84693,1753,77659
84694,490,10650
84695,1498,18021
84696,901,19844
84697,1373,59343
84698,864,22255
84699,333,36184
84700,325,59214
84701,605,18325
84702,1684,17387
84703,1495,45402
84704,489,73239
84705,1222,21829
84706,1863,17444
84707,1217,22718
84708,1300,28236
84709,431,54479
84710,1381,27405
84711,1905,60044
84712,1508,69125
84713,857,82388
84714,1972,65813
84715,1441,8319
84716,1276,51970
84717,1436,57132
84718,215,48225
84719,792,77962
84720,945,67884
84721,1192,15449
84722,333,47117
84723,500,71772
84724,854,16215
84725,1236,88693
84726,1095,28137
84727,1881,58113
84728,1402,15739
84729,319,15378
84730,1786,55232
84731,1614,57484
84732,893,25859
84733,825,46952
84734,722,88668
84735,1700,88730
84736,1413,57154
84737,746,25930
84738,1612,18645
84739,1792,71406
84740,1793,98533
84741,747,23506
84742,1798,18021
84743,1136,87804
84744,792,81787
84745,568,36803
84746,1290,12264
84747,1779,79092
84748,872,89936
84749,1826,48353
84750,821,43539
84751,582,18649
84752,1901,86715
84753,460,95469
84754,1293,21850
84755,1243,35664
84756,334,27613
84757,907,34404
84758,914,17022
84759,505,95655
84760,1430,40879
84761,402,64803
84762,1325,11588
84763,1642,15875
84764,753,43126
84765,562,43931
84766,1597,14993
84767,1201,85871
84768,609,41032
84769,1669,25192
84770,1360,71857
84771,430,36861
84772,765,94956
84773,727,12340
84774,359,20233
84775,1447,25656
84776,870,95633
84777,1337,29765
84778,245,86030
84779,218,81887
84780,1167,97382
84781,636,96064
84782,1079,88103
84783,1621,65871
84784,1629,93770
84785,1545,50731
84786,1550,39141
84787,779,55242
84788,1150,67033
84789,1130,31785
84790,376,57459
84791,756,66654
84792,1873,91983
84793,538,57930
84794,1362,18789
84795,1125,69939
84796,284,80186
84797,546,96437
84798,1493,81673
84799,1110,15879
84800,1956,6524
84801,1365,57483
84802,1935,64649
84803,791,88071
84804,1501,49408
84805,1817,9696
84806,333,26011
84807,1444,86509
84808,1758,83662
84809,817,79205
84810,1151,37686
84811,1187,48792
84812,1971,60834
84813,1506,23072
84814,322,77415
84815,779,5817
84816,1179,13663
84817,1654,45791
84818,1500,57192
84819,1717,78628
84820,1724,55442
84821,1166,16190
84822,862,72116
84823,353,45005
84824,565,24175
84825,618,24341
84826,1777,79435
84827,1018,22455
84828,734,69692
84829,597,78230
84830,1030,24491
84831,1336,48335
84832,1227,29631
84833,462,63728
84834,1725,8461
84835,1801,88490
84836,1806,27510
84837,1934,40043
84838,1436,23278
84839,427,19114
84840,1239,57506
84841,554,4323
84842,1563,50348
84843,1472,33415
84844,1700,48326
84845,920,23445
84846,297,33243
84847,374,74058
84848,345,64974
84849,1784,84468
84850,462,19611
84851,715,69515
84852,1311,58911
84853,1918,2660
84854,1786,41099
84855,579,48247
84856,655,11470
84857,281,52740
84858,959,79543
84859,1458,14288
84860,1212,12702
84861,1512,9074
84862,1837,12993
84863,213,28776
84864,1993,21334
84865,1816,7770
84866,614,19265
84867,375,99540
84868,1627,11561
84869,1747,29130
84870,502,39249
84871,832,71379
84872,1801,55888
84873,247,19306
84874,852,27357
84875,1762,34651
84876,971,60064
84877,685,68559
84878,578,52193
84879,1212,32560
84880,330,66168
84881,1022,15734
84882,1244,81821
84883,286,2826
84884,1790,72522
84885,271,75226
84886,934,41407
84887,1193,73137
84888,458,47791
84889,1987,90862
84890,1570,93211
84891,1784,77342
84892,869,32438
84893,1349,24905
84894,250,44172
84895,1439,98532
84896,1440,88598
84897,1885,35030
84898,1583,26211
84899,1337,60966
84900,1473,86463
84901,1029,91424
84902,210,93024
84903,626,2284
84904,1836,18125
84905,1616,27629
84906,1950,97985
84907,1386,43638
84908,1497,25842
84909,1726,26483
84910,1788,3431
84911,759,80332
84912,1020,73341
84913,451,12814
84914,569,92539
84915,391,58235
84916,1493,87672
84917,576,32890
84918,211,62130
84919,1019,42357
84920,1009,17648
84921,1086,19341
84922,434,25506
84923,767,44560
84924,805,98325
84925,1143,20574
84926,772,64837
84927,818,35675
84928,281,59234
84929,745,22213
84930,431,81314
84931,1915,57286
84932,803,79395
84933,960,36187
84934,899,7163
84935,1127,58107
84936,1891,79425
84937,1820,58236
84938,1177,90764
84939,1743,26596
84940,1058,19047
84941,1390,53220
84942,1163,82053
84943,1283,24217
84944,1007,75689
84945,995,10927
84946,727,25173
84947,1092,11020
84948,594,18559
84949,1169,25067
84950,1372,58147
84951,784,21541
84952,1372,29702
84953,784,74594
84954,808,24640
84955,694,13860
84956,1980,11778
84957,1033,71923
84958,1117,62793
84959,1421,86010
84960,1121,17535
84961,917,35402
84962,288,84145
84963,679,4770
84964,1910,27790
84965,657,57608
84966,327,32503
84967,1354,10588
84968,1530,47315
84969,346,37634
84970,1637,77109
84971,1236,78210
84972,334,96075
84973,1940,48689
84974,1452,96902
84975,1304,54921
84976,898,31565
84977,332,15576
84978,1146,91205
84979,355,38951
84980,1846,84492
84981,1288,35249
84982,266,23436
84983,1979,53235
84984,1633,35007
84985,1424,3664
84986,1810,44202
84987,1973,63111
84988,383,26237
84989,1562,20143
84990,1774,23558
84991,1207,49733
84992,889,67813
84993,259,70381
84994,1951,96561
84995,1486,13771
84996,1164,57934
84997,651,97782
84998,795,55946
84999,1696,37617
85000,474,22723
85001,217,79718
85002,1075,56070
85003,1404,26197
85004,366,47823
85005,1797,77893
85006,1536,13323
85007,880,75759
85008,1935,89265
85009,263,81122
85010,320,4433
85011,1290,25644
85012,375,94729
85013,567,23157
85014,977,34071
85015,1730,64817
85016,1135,2651
85017,1928,60808
85018,1978,9870
85019,1489,74760
85020,1044,22096
85021,208,22107
85022,1395,55334
85023,1189,79942
85024,389,84695
85025,463,42843
85026,1894,47710
85027,671,37543
85028,1265,51338
85029,483,41142
85030,1914,30338
85031,222,5080
85032,1660,68849
85033,779,38805
85034,864,26147
85035,354,91858
85036,542,85603
85037,1504,48534
85038,1826,18027
85039,860,16316
85040,1617,13686
85041,284,27235
85042,773,87219
85043,321,50586
85044,741,16286
85045,1359,48426
85046,224,43891
85047,1384,91696
85048,1498,68014
85049,1676,95296
85050,1880,85513
85051,339,57300
85052,896,92543
85053,957,78698
85054,1568,92096
85055,1119,69098
85056,1146,46222
85057,1051,94585
85058,200,78085
85059,1296,26951
85060,861,10723
85061,835,58601
85062,371,40059
85063,1057,83726
85064,1671,97292
85065,1816,61588
85066,830,51795
85067,1798,8649
85068,282,57592
85069,1642,77689
85070,698,50554
85071,1524,49207
85072,1720,83680
85073,487,48839
85074,947,36588
85075,1882,76552
85076,1296,41622
85077,1980,25258
85078,803,66416
85079,292,28476
85080,934,22046
85081,1646,25439
85082,1391,53341
85083,1220,34524
85084,1379,75808
85085,1842,78262
85086,1795,78797
85087,413,63411
85088,990,81050
85089,824,93269
85090,1634,25893
85091,979,95969
85092,1100,70894
85093,1591,95478
85094,519,39753
85095,1232,64212
85096,913,7561
85097,1011,50519
85098,242,15645
85099,1010,21482
85100,1865,48572
85101,648,22782
85102,559,5936
85103,1989,27590
85104,885,30804
85105,761,63027
85106,665,19799
85107,1798,46219
85108,503,23175
85109,861,31325
85110,1060,7923
85111,1400,94037
85112,272,73013
85113,1632,88897
85114,1736,93912
85115,1172,23376
85116,565,35601
85117,510,58701
85118,402,85801
85119,968,67636
85120,1231,68193
85121,1623,19268
85122,764,23558
85123,1177,21578
85124,956,62519
85125,1308,56926
85126,233,39076
85127,928,69864
85128,938,23501
85129,1598,3714
85130,534,60748
85131,1012,86947
85132,1758,64327
85133,1885,88132
85134,1476,81931
85135,674,76429
85136,488,80372
85137,1747,48086
85138,982,4214
85139,1057,30999
85140,1295,30154
85141,1750,25434
85142,1942,93671
85143,1044,9295
85144,665,18523
85145,1431,75899
85146,1011,95623
85147,1840,36715
85148,715,36084
85149,1367,9182
85150,252,3463
85151,581,25753
85152,821,74401
85153,338,61276
85154,1366,11359
85155,1260,99744
85156,1997,61552
85157,1883,37210
85158,1307,61787
85159,449,69624
85160,1970,96308
85161,1411,66502
85162,594,49767
85163,1456,81628
85164,797,53880
85165,936,90020
85166,1571,88351
85167,1270,54361
85168,1412,88241
85169,1823,97918
85170,1034,24956
85171,1499,3346
85172,1933,89814
85173,611,6950
85174,241,11066
85175,1790,24948
85176,1255,5255
85177,1892,78248
85178,260,17408
85179,1852,64572
85180,367,14053
85181,349,83547
85182,1825,72535
85183,278,62528
85184,1462,20286
85185,1870,13812
